GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
92305        4    1715952    1721357    768    768      52  235812       1.7652     0.038767   0.00030249   8.1956e-05
10460        4    1721490    1745178   1853   1853     116  235812      -0.8419      0.80008    0.0004369            0
2261         4    1793299    1808872   2320   2320     155  235812      0.49576      0.31003   0.00069209   3.4809e-05
3954         4    1811479    1856247   1780   1780     114  235812       1.2104      0.11307   0.00056203   7.8619e-05
7468         4    1871396    1982207   4826   4826     338  235812       1.1347      0.12825    0.0015591   0.00012589
7469         4    1982714    2041914   1388   1388      76  235812      0.53713      0.29559   0.00034823   2.5928e-05
401115       4    2035608    2043970    369    369      15  235812      0.91859      0.17916   8.4028e-05   2.0385e-05
339983       4    2059512    2069089    542    542      21  235812       1.5429     0.061427   0.00013482   4.5776e-05
353497       4    2071958    2242164   3860   3860     259  235812     -0.22027      0.58717    0.0010744            0
79441        4    2231836    2242164   1033   1033      63  235812     -0.65186      0.74276    0.0002347            0
10608        4    2247432    2262143    705    705      28  235812     0.076633      0.46946   0.00011834            0
57732        4    2267524    2418690   2449   2449     182  235812       0.8888      0.18705   0.00084296   7.1228e-05
402160       4    2418893    2462963   1831   1831     115  235812      0.56153      0.28722   0.00052174   3.4094e-05
6047         4    2469068    2515859    537    537      21  235812     -0.32463      0.62727   7.7783e-05            0
8603         4    2596288    2732575   2124   2124     148  235812      0.97404      0.16502   0.00069836    7.081e-05
79155        4    2741660    2756376    926    926      36  235812    -0.098907      0.53939   0.00014636            0
6452         4    2793023    2841096   2281   2281     155  235812     -0.42429      0.66432    0.0006234            0
118          4    2843727    2930076   1634   1634     108  235812     -0.25757      0.60163   0.00043937            0
10227        4    2930560    2934868   1279   1279      72  235812     -0.71082       0.7614   0.00026795            0
8602         4    2937936    2963506   2218   2218     149  235812     -0.19065       0.5756   0.00061523            0
2868         4    2963505    3040752   1413   1413      77  235812      0.82468      0.20478   0.00036883    4.226e-05
3064         4    3074510    3243960   6201   6201     435  235812      0.49289      0.31104    0.0019041   5.9545e-05
345222       4    3241598    3265085    559    559      22  235812        1.666      0.04786   0.00014465   5.1379e-05
6002         4    3292978    3439913   3179   3179     211  235812     -0.19927      0.57898   0.00087476            0
3083         4    3441933    3449495   1843   1843     115  235812      0.33737      0.36792    0.0005068   1.9133e-05
285489       4    3463306    3501476   2766   2766     195  235812       1.7734     0.038077   0.00098128   0.00015444
4043         4    3503597    3532497   1133   1133      67  235812       1.7644     0.038832   0.00037641   9.2328e-05
152          4    3766569    3768526    525    525      20  235812      0.10668      0.45752   8.4842e-05            0
133060       4    4188803    4226894    919    919      58  235812      0.90885      0.18171   0.00028673    4.077e-05
85013        4    4235542    4248242    552    552      22  235812     -0.68072      0.75197    7.296e-05            0
55646        4    4267701    4290169    743    743      29  235812        1.387     0.082713   0.00016994   4.6968e-05
166793       4    4290197    4321786   1009   1009      61  235812       1.4366     0.075423   0.00032866   6.9976e-05
27065        4    4386256    4419058    464    464      19  235812       1.0562      0.14543   0.00010804   2.7478e-05
53407        4    4418968    4542232   1175   1175      45  235812      -1.3512      0.91169   0.00013915            0
4487         4    4859665    4863936    532    532      21  235812       1.8347     0.033278   0.00014564   5.6565e-05
54360        4    5014586    5019470    363    363      15  235812      0.23001      0.40904    6.616e-05   2.5034e-06
55351        4    5051211    5500998   1603   1603      85  235812      0.57802      0.28163   0.00039039   2.9981e-05
132884       4    5534397    5709548   3014   3014     202  235812       2.5391    0.0055575    0.0010883   0.00023186
2121         4    5711189    5829045   3466   3466     244  235812      0.66465      0.25314    0.0010953   6.0618e-05
1400         4    5820764    5893083   2720   2720     192  235812     -0.18088      0.57177   0.00079649            0
389197       4    5957112    6008060   1312   1312      73  235812        2.064     0.019508   0.00042429   0.00011474
152789       4    6026199    6200591   1996   1996     144  235812       1.6702      0.04744   0.00073567   0.00012511
7466         4    6269850    6303265   2036   2036     122  235812       2.1659     0.015159   0.00067106   0.00015378
5522         4    6320578    6563600   3063   3063     206  235812       1.9227      0.02726    0.0010465   0.00017303
23324        4    6575174    6622403   2233   2233     152  235812       1.9377     0.026332   0.00079541   0.00015092
93621        4    6640091    6642745    211    211       9  235812     -0.18858      0.57479   3.2234e-05            0
6286         4    6693839    6697170    217    217       9  235812      0.31871      0.37497   4.1152e-05   2.9802e-06
114932       4    6707701    6709879    182    182       8  235812    -0.040437      0.51613   3.0497e-05            0
55330        4    6716115    6717660    354    354      15  235812     -0.60025      0.72583   4.8224e-05            0
9778         4    6782732    6884172   1611   1611     107  235812     -0.83862      0.79916   0.00040107            0
57533        4    6909444    7033118   1671   1671     109  235812     -0.10907      0.54343   0.00045264            0
257236       4    7040849    7043001    564    564      22  235812       0.0209      0.49166   9.1063e-05            0
93624        4    7043429    7057952    437    437      18  235812     -0.31625      0.62409   6.5933e-05            0
80273        4    7060053    7068073    406    406      17  235812       2.8264     0.002354   0.00016172   8.9645e-05
57537        4    7192607    7742837   4118   4118     288  235812       2.5017    0.0061807    0.0014906   0.00026953
768239       4    7430294    7434973    692    692      27  235812       1.2972     0.097277   0.00015641   4.1902e-05
60312        4    7758713    7939926   2352   2352     158  235812     0.027409      0.48907   0.00066927            0
84448        4    7965310    8158832   3040   3040     206  235812     -0.73314      0.76826   0.00080931            0
54436        4    8182072    8241103   3201   3201     212  235812        1.418     0.078094    0.0010255   0.00012654
94031        4    8269754    8307111   1398   1398      98  235812     -0.99883      0.84106    0.0003565            0
8310         4    8366263    8440725   1824   1824     132  235812      0.51756      0.30238   0.00059326   3.3498e-05
152992       4    8440778    8516547   1453   1453      79  235812     -0.68516      0.75338   0.00029717            0
27201        4    8580237    8590023    791    791      31  235812       1.1044       0.1347   0.00016858   3.7134e-05
8532         4    8592660    8619761   2491   2491     162  235812     -0.46196      0.67795    0.0006496            0
3166         4    8846077    8871817   1112   1112      65  235812       1.4735      0.07031   0.00034989   7.4327e-05
650293       4    8949751    8950401    321    321      13  235812      0.58945      0.27778   6.5687e-05    1.055e-05
100287013    4    9153296    9161952    795    795      52  235812       1.2881     0.098856   0.00027776    5.728e-05
728369       4    9325165    9326757      2      2       1  235812       0.1787      0.42909   2.6517e-06            0
644414       4    9444534    9450514    185    185       8  235812       1.7028     0.044306   6.7291e-05   3.3379e-05
56606        4    9771125   10040248   2558   2558     166  235812        -0.86      0.80511   0.00063693            0
1816         4    9781634    9784009    660    660      26  235812       1.2319        0.109   0.00014895   3.8683e-05
9948         4   10074339   10116949   1956   1956     120  235812      0.30532      0.38006   0.00052631   1.7464e-05
